id,informacoes_das_colunas,categoria,explicacao,rouge,iteracao,technique_used
c9f764dc-5a74-47fa-a6a7-2ef27fb1a760,"NVT Name: Apache Tomcat HTTP/2 Vulnerability (Oct 2020) - Linux / Summary: Apache Tomcat is prone to an information disclosure vulnerability in HTTP/2. / Vulnerability Insight: If an HTTP/2 client exceeded the agreed maximum number of concurrent streams
  for a connection (in violation of the HTTP/2 protocol), it is possible that a subsequent request made on that
  connection could contain HTTP headers - including HTTP/2 pseudo headers - from a previous request rather than
  the intended headers. This could lead to users seeing responses for unexpected resources. / Impact: [ausente]",Low,"The vulnerability described impacts Apache Tomcat in HTTP/2 by potentially exposing headers from previous requests. This could lead to users seeing responses for unexpected resources, but it does not involve remote code execution or privilege escalation. The impact is limited to information disclosure, and the vulnerability requires specific conditions (exceeding the maximum number of concurrent streams) to be exploited. Given these factors and the hint suggesting a Low severity, this classification aligns with the potential impact and complexity of the vulnerability.",1.0,1,progressive_hint
f3dcfef8-b2e2-46a2-8237-3fcd6883ec51,"NVT Name: Samba libsmbclient Heap Buffer Overflow Vulnerability (Aug 2018) / Summary: Samba is prone to a heap based buffer overflow vulnerability. / Vulnerability Insight: The flaw exists due to insufficient input
  validation on client directory listing in libsmbclient. / Impact: Successful exploitation will allow an attacker
  to conduct a denial of service attack.",High,"The Samba libsmbclient heap buffer overflow vulnerability allows an attacker to conduct a denial of service attack. This impacts availability, and the vulnerability is remotely exploitable with no authentication required, aligning with the characteristics of a High severity vulnerability in the CVSSv3 taxonomy.",1.0,1,progressive_hint
00c3627b-ecdb-48c3-9212-0cae50d658d5,"NVT Name: HTTP Server type and version / Summary: This script detects and reports the HTTP Server's banner
  which might provide the type and version of it. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability involves detecting the HTTP Server's banner, which provides type and version information. This is primarily a reconnaissance technique rather than an exploit, requiring local access or complex conditions to proceed with further actions. The impact on confidentiality, integrity, and availability is limited, making it a Low severity vulnerability.",1.0,1,progressive_hint
7718ad0a-8d40-4778-b26e-79ec8e036231,"NVT Name: PHP < 5.6.31, 7.0.x < 7.0.21, 7.1.x < 7.1.7 Multiple Vulnerabilities (Jul 2017) - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - An ext/date/lib/parse_date.c out-of-bounds read affecting the php_parse_date function.

  - The openssl extension PEM sealing code did not check the return value of the OpenSSL sealing
  function.

  - lack of bounds checks in the date extension's timelib_meridian parsing code.

  - A stack-based buffer overflow in the zend_ini_do_op() function in the 'Zend/zend_ini_parser.c'
  script.

  - The GIF decoding function gdImageCreateFromGifCtx in gd_gif_in.c in the GD Graphics Library (aka
  libgd) does not zero colorMap arrays before use.

  - Heap buffer overread (READ: 1) finish_nested_data from unserialize

  - oniguruma upstream fix / Impact: Successfully exploiting these issues allow remote attackers to
  leak information from the interpreter, crash PHP interpreter and also disclose sensitive
  information.",Critical,"The described vulnerabilities involve multiple out-of-bounds reads, buffer overflows, and heap buffer overreads, which can lead to information disclosure, crashes, and potential remote code execution. These issues allow remote attackers to exploit PHP versions with minimal authentication requirements, impacting confidentiality, integrity, and availability. Given the nature of these vulnerabilities and their potential impact, they are classified as Critical.",1.0,1,progressive_hint
5cb6ad4c-ec0f-4f32-b5bb-1a90f4631fa7,"NVT Name: PostgreSQL Multiple Vulnerabilities (Nov 2025) - Linux / Summary: PostgreSQL is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - CVE-2025-12817: CREATE STATISTICS does not check for schema CREATE privilege

  - CVE-2025-12818: libpq undersizes allocations, via integer wraparound / Impact: [ausente]",High,"The vulnerabilities described involve critical database operations (CREATE STATISTICS and libpq allocations) that could lead to unauthorized access or privilege escalation. Although specific impact details are not provided, the nature of the vulnerabilities and their potential for remote exploitation align with the characteristics of a High severity vulnerability in the CVSSv3 taxonomy.",1.0,1,progressive_hint
8f4d2ada-a0e9-44af-80e2-182d1245cc1a,"NVT Name: Squid <= 4.14 Privilege Escalation Vulnerability / Summary: Squid is prone to a privilege escalation vulnerability. / Vulnerability Insight: When Squid is run as root, it spawns its child processes as a
  lesser user, by default the user nobody. This is done via the leave_suid call. leave_suid leaves
  the Saved UID as 0. / Impact: This behaviour makes it trivial for an attacker who has
  compromised the child process to escalate their privileges back to root.",High,"The vulnerability allows privilege escalation from a lesser user (nobody) to root, which is a significant impact. It is remotely exploitable if an attacker can compromise the child process, making it a high severity risk.",1.0,1,progressive_hint
90bf1569-2c25-4177-8a3d-9c2edb3a3a73,"NVT Name: SMB Remote Version Detection / Summary: Detection of Server Message Block(SMB).

  This script sends SMB Negotiation request and try to get the version from the
  response. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The vulnerability described involves detecting the Server Message Block (SMB) version, which is primarily a reconnaissance technique. It does not directly lead to unauthorized access, data loss, or system compromise. The impact is limited to information gathering, similar to open ports and version banners, which are considered informational in nature.",1.0,1,progressive_hint
3f17d771-29aa-4006-9642-95f7e33dd0f2,"NVT Name: Traceroute / Summary: Collect information about the network route and
  network distance between the scanner host and the target host. / Vulnerability Insight: For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more. / Impact: [ausente]",Low,"The Traceroute vulnerability provides information about network routes and distances, which can be used for reconnaissance. However, it does not directly lead to unauthorized access or significant impact on confidentiality, integrity, or availability. The hint suggests a low severity, which aligns with the limited impact and the need for specific conditions (e.g., internal networks) to exploit this information.",1.0,1,progressive_hint
c3e84ec8-1ee8-4d81-be82-b5db0e7db85f,"NVT Name: Oracle MySQL Server <= 5.7.40 Security Update (cpujan2023) - Linux / Summary: Oracle MySQL Server is prone to a denial of service (DoS)
  vulnerability. / Vulnerability Insight: [ausente] / Impact: [ausente]",High,"The vulnerability described is a denial of service (DoS) affecting Oracle MySQL Server <= 5.7.40. This type of vulnerability can lead to significant impact by disrupting the availability of services, even if it doesn't involve unauthorized access or privilege escalation. The hint suggests that the severity is near High, and given the potential for a DoS attack, which can be remotely exploitable and cause substantial disruption, this aligns with the High severity level in the CVSSv3 taxonomy.",1.0,1,progressive_hint
9f8c6e6b-9b54-4f8a-99f3-aeb2cf4f9e42,"NVT Name: phpMyAdmin BLOB Streaming Multiple Input Validation Vulnerabilities / Summary: phpMyAdmin is prone to multiple input-validation vulnerabilities,
  including an HTTP response-splitting vulnerability and a local file-include vulnerability. / Vulnerability Insight: [ausente] / Impact: These issues can be leveraged to view or execute arbitrary local
  scripts, or misrepresent how web content is served, cached, or interpreted. This could aid in
  various attacks that try to entice client users into a false sense of trust. Other attacks are also
  possible.",High,"The vulnerability involves multiple input-validation issues, including HTTP response-splitting and local file-include vulnerabilities. These can lead to arbitrary script execution or misrepresentation of web content, potentially enabling remote attacks with significant impact on confidentiality and integrity. The hint suggests a high severity level, which aligns with the potential for remote exploitation and privilege escalation.",1.0,1,progressive_hint
